filename,file_size_mb,channel,raw_name,fault,condition,trial,filename_pattern_valid,dtype,ndim_original,ndim_squeezed,num_elements,is_numeric,length,missing_count,finite_count,mean,std,min,max,median,rms,peak_to_peak,skewness,kurtosis,max_abs,crest_factor
I-C-3.mat,14.725,Channel_1,I-C-3,I,C,3,True,float64,2,1,2000000,True,2000000,0,2000000,0.0005716769839183644,0.03952333167861396,-0.6865301229344852,0.7613838046646277,0.0007601794337580708,0.03952746591361091,1.4479139275991129,-0.03867784146640076,14.731361438340649,0.7613838046646277,19.262145626250543
I-C-3.mat,14.725,Channel_2,I-C-3,I,C,3,True,float64,2,1,2000000,True,2000000,0,2000000,2.1259579351299105,2.0866147419217747,-0.07675213269925957,4.4468563995943295,1.4827850463731869,2.978868614616482,4.523608532293589,0.011305378293756593,-1.9873947265698833,4.4468563995943295,1.4928004470471905
I-D-1.mat,15.085,Channel_1,I-D-1,I,D,1,True,float64,2,1,2000000,True,2000000,0,2000000,0.00039872129939647847,0.04836169744937403,-1.1436273974868483,1.0852985212374713,0.00043133232778377883,0.04836334106386142,2.2289259187243196,-0.044962384252066424,23.258901789061767,1.1436273974868483,23.646575532834763
I-D-1.mat,15.085,Channel_2,I-D-1,I,D,1,True,float64,2,1,2000000,True,2000000,0,2000000,2.1222327668405065,2.082558306954367,-0.0711629891288173,4.419896741431068,1.4880454294158454,2.9733686314542562,4.491059730559885,0.011903121583324528,-1.986727392157995,4.419896741431068,1.486494709964477
I-D-2.mat,15.149,Channel_1,I-D-2,I,D,2,True,float64,2,1,2000000,True,2000000,0,2000000,0.0004261940179652737,0.04861918828456344,-1.1899948171027128,0.9313979073401626,0.00043133232778377883,0.048621056249229924,2.1213927244428756,-0.0823330528314501,19.67461942968449,1.1899948171027128,24.474886168717497
I-D-2.mat,15.149,Channel_2,I-D-2,I,D,2,True,float64,2,1,2000000,True,2000000,0,2000000,2.1222709195989946,2.0822415456769177,-0.07740967899915555,4.4175953073003535,1.4993881305264631,2.9731740128553805,4.495004986299509,0.0116722840641336,-1.986679164823256,4.4175953073003535,1.4858179468136068
I-D-3.mat,15.16,Channel_1,I-D-3,I,D,3,True,float64,2,1,2000000,True,2000000,0,2000000,0.0002761382899123795,0.048659050726265654,-1.1308023665067821,0.9688865153894833,0.00043133232778377883,0.04865983425718227,2.0996888818962653,-0.06645163293813888,19.455473888879467,1.1308023665067821,23.238927624170316
I-D-3.mat,15.16,Channel_2,I-D-3,I,D,3,True,float64,2,1,2000000,True,2000000,0,2000000,2.1219448767433526,2.081384579396199,-0.07214930858519952,4.408718347233006,1.544265776405033,2.972341135752362,4.480867655818206,0.011135140443636745,-1.9866710323249444,4.408718347233006,1.483247765272766
O-A-1.mat,11.906,Channel_1,O-A-1,O,A,1,True,float64,2,1,2000000,True,2000000,0,2000000,-0.0015827433636630636,0.009694336593365679,-0.11861131471568367,0.09941431510058776,-0.001541750306307016,0.009822689984962791,0.21802562981627144,-0.04581591385760819,2.9840987558505194,0.11861131471568367,12.07523752630507
O-A-1.mat,11.906,Channel_2,O-A-1,O,A,1,True,float64,2,1,2000000,True,2000000,0,2000000,2.1158998796727553,2.0753096609532604,-0.07280685488879338,4.420554294042808,1.4829494333424678,2.963771666246427,4.493361148931601,0.012883985428089441,-1.985520976527597,4.420554294042808,1.49152997998708
O-A-2.mat,11.67,Channel_1,O-A-2,O,A,2,True,float64,2,1,2000000,True,2000000,0,2000000,0.0030297093816854803,0.008708117895073891,-0.09723625454284768,0.09711238517815007,0.0030621091779207688,0.00922011150756753,0.19434863972099775,-0.10994703026621055,3.4053988377709343,0.09723625454284768,10.54610396664289
O-A-2.mat,11.67,Channel_2,O-A-2,O,A,2,True,float64,2,1,2000000,True,2000000,0,2000000,2.1243835078304825,2.0845049366958173,-0.07313562804039206,4.455404584353822,1.4895249121558227,2.9762671451755414,4.528540212394214,0.011546341971840908,-1.9869499337940857,4.455404584353822,1.4969773770395334
O-A-3.mat,11.744,Channel_1,O-A-3,O,A,3,True,float64,2,1,2000000,True,2000000,0,2000000,0.0030267320035921056,0.009227338070900745,-0.11334976147225684,0.09612584378417102,0.0030621091779207688,0.009711069688569997,0.20947560525642786,-0.060058210245797626,3.7296122814177437,0.11334976147225684,11.672222021603899
O-A-3.mat,11.744,Channel_2,O-A-3,O,A,3,True,float64,2,1,2000000,True,2000000,0,2000000,2.120601693274586,2.079729009003582,-0.08135495678745133,4.453103149973495,1.542786293513708,2.970222936483062,4.534458106760947,0.011551347748837565,-1.9861547802916393,4.453103149973495,1.4992487921617967
O-B-1.mat,11.539,Channel_1,O-B-1,O,B,1,True,float64,2,1,2000000,True,2000000,0,2000000,0.0025079058062601766,0.008227612050866862,-0.10151126660327361,0.07639501607389618,0.0027332620713606537,0.008601348242725852,0.1779062826771698,-0.17929391606821668,3.774305599389111,0.10151126660327361,11.80178545719522
O-B-1.mat,11.539,Channel_2,O-B-1,O,B,1,True,float64,2,1,2000000,True,2000000,0,2000000,2.13024368602721,2.0904327102966924,-0.07839599844800987,4.5224749648675955,1.5181282459298653,2.9846016615517006,4.6008709633156055,0.01115337649707119,-1.9869306049137774,4.5224749648675955,1.515269197604196
O-B-2.mat,11.522,Channel_1,O-B-2,O,B,2,True,float64,2,1,2000000,True,2000000,0,2000000,0.002176507668549056,0.008249945934985783,-0.09723625454284768,0.1007297036296793,0.002404414964884291,0.008532220904397708,0.197965958172527,-0.17695428944723732,3.9685778379594066,0.1007297036296793,11.805801180998587
O-B-2.mat,11.522,Channel_2,O-B-2,O,B,2,True,float64,2,1,2000000,True,2000000,0,2000000,2.1317070431765934,2.0911398535715056,-0.08398514196910467,4.5205023064194245,1.5733622741049744,2.986141457654634,4.604487448388529,0.010180222336666359,-1.987089192401415,4.5205023064194245,1.5138272484820272
O-B-3.mat,11.641,Channel_1,O-B-3,O,B,3,True,float64,2,1,2000000,True,2000000,0,2000000,0.0017687076628467885,0.008616338775154256,-0.13340943310928624,0.0875758184035515,0.0017467207521827538,0.008796000266305117,0.22098525151283774,-0.20035957804105187,4.006276375354912,0.13340943310928624,15.167056510939233
O-B-3.mat,11.641,Channel_2,O-B-3,O,B,3,True,float64,2,1,2000000,True,2000000,0,2000000,2.1289274406160783,2.08898540652766,-0.08431391511621869,4.518529647983273,1.531607978467837,2.9826485002583962,4.602843563099492,0.011107809053541367,-1.9869017594908895,4.518529647983273,1.5149387021607872
O-C-1.mat,11.548,Channel_1,O-C-1,O,C,1,True,float64,2,1,2000000,True,2000000,0,2000000,0.001564394296169743,0.008331154343952714,-0.09592086621394444,0.07935464020996959,0.0017467207521827538,0.008476760124991777,0.17527550642391404,-0.17388870164537368,3.287373917252282,0.09592086621394444,11.315746204867096
O-C-1.mat,11.548,Channel_2,O-C-1,O,C,1,True,float64,2,1,2000000,True,2000000,0,2000000,2.127042685437555,2.086725924760794,-0.07050544282390142,4.42417083343094,1.5516631909232435,2.979720737039326,4.494676276254842,0.01041061874485165,-1.987423163021391,4.42417083343094,1.484760225492417
O-C-2.mat,11.764,Channel_1,O-C-2,O,C,2,True,float64,2,1,2000000,True,2000000,0,2000000,0.0010348269792848307,0.009231759113757721,-0.10282665492694537,0.09513930239100196,0.0010890265398159765,0.009289577127700944,0.19796595731794733,-0.07171614576719941,3.160703366723327,0.10282665492694537,11.069035060844982
O-C-2.mat,11.764,Channel_2,O-C-2,O,C,2,True,float64,2,1,2000000,True,2000000,0,2000000,2.1211075505053403,2.0801642704101817,-0.0711629891288173,4.418910412515928,1.5472247421999756,2.97088886239487,4.490073401644746,0.011307300400533774,-1.986344718328825,4.418910412515928,1.4874034732331893
O-C-3.mat,11.666,Channel_1,O-C-3,O,C,3,True,float64,2,1,2000000,True,2000000,0,2000000,0.0009881763977719145,0.008918930988747017,-0.10348434908832094,0.08856235979053045,0.0010890265398159765,0.008973506704468734,0.1920467088788514,-0.08308591139171038,3.4094498515727727,0.10348434908832094,11.53220836585396
O-C-3.mat,11.666,Channel_2,O-C-3,O,C,3,True,float64,2,1,2000000,True,2000000,0,2000000,2.122888468118744,2.0821679758319647,-0.07149176228107693,4.424499609740931,1.5370327489755422,2.973563338429455,4.495991372022008,0.011004433602554646,-1.986813586379964,4.424499609740931,1.4879453054051357
O-D-1.mat,12.008,Channel_1,O-D-1,O,D,1,True,float64,2,1,2000000,True,2000000,0,2000000,0.0007033453232187419,0.010363671690377505,-0.10710166697041026,0.1155278246818516,0.0007601794337580708,0.010387511037280583,0.22262949165226187,-0.042988340088655916,2.975438393066346,0.1155278246818516,11.121800426225724
O-D-1.mat,12.008,Channel_2,O-D-1,O,D,1,True,float64,2,1,2000000,True,2000000,0,2000000,2.115597837989764,2.073673818681524,-0.06721771129138421,4.378799705807561,1.5636634413609212,2.9624107274974842,4.446017417098945,0.011650134755482577,-1.9854634844525236,4.378799705807561,1.4781203920047172
O-D-2.mat,11.743,Channel_1,O-D-2,O,D,2,True,float64,2,1,2000000,True,2000000,0,2000000,0.0006492573637708296,0.00909189179894034,-0.0952631720490299,0.08362965286367809,0.0007601794337580708,0.009115044246082919,0.17889282491270797,-0.11242457534795897,2.985251877372825,0.0952631720490299,10.45120237238213
O-D-2.mat,11.743,Channel_2,O-D-2,O,D,2,True,float64,2,1,2000000,True,2000000,0,2000000,2.12407153180206,2.0832270895144887,-0.07313562804039206,4.416280202090048,1.559389379530082,2.9751495724919375,4.48941583013044,0.010633482966121273,-1.9869152486802626,4.416280202090048,1.4843893036245042
O-D-3.mat,11.756,Channel_1,O-D-3,O,D,3,True,float64,2,1,2000000,True,2000000,0,2000000,0.0004580232365211292,0.009294382200453722,-0.10808820820937406,0.1184874489144064,0.00043133232778377883,0.009305660953059932,0.22657565712378047,-0.10634012675251722,3.2980590695409573,0.1184874489144064,12.73283536893151
O-D-3.mat,11.756,Channel_2,O-D-3,O,D,3,True,float64,2,1,2000000,True,2000000,0,2000000,2.123132808032694,2.082886638397426,-0.07642335954911364,4.414965096885012,1.5227310813924047,2.9742410240192925,4.491388456434125,0.011229608045856713,-1.9869049079717578,4.414965096885012,1.4844005785781178
